,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Tue Feb 05, 2019",La Salle,0,93%,-105,+105,+110,+110,+105,+110,+105,+105,+105,+110,+105,+105,+110,+103,+105,-,-,-,-,-,+110,+110,+110,+105,+105,+110,-,-,+105,107.0476,0.4831,0.46309999999999996,110,0.4762,0,1,-0.0275,0.0,115.94,2.1594,2.1826,0.0167,0.0275,2.1362,0.0179,0.0312
1,0,"Tue Feb 05, 2019",Illinois,0,7%,-105,-123,-120,-130,-125,-130,-125,-125,-125,-130,-125,-125,-120,-125,-125,-,-,-,-,-,-130,-130,-130,-125,-125,-130,-,-,-125,-126.0952,0.5576,0.5376,-120,0.5455,0,1,-0.0144,0.0,-116.2656,1.8601,1.8773,0.0223,0.0389,1.8429,0.02,0.0361
2,1,"Tue Feb 05, 2019",Pittsburgh,0,97%,-550,-602,-600,-575,-500,-580,-605,-580,-570,-575,-500,-630,-600,-641,-600,-,-,-600,-,-,-575,-575,-575,-605,-550,-580,-720,-,-600,-588.6087,0.8542,0.8341999999999999,-500,0.8333,1,0,0.001,0.005199999999999649,-503.0181,1.1988,1.2028,0.09,0.1783,1.1948,0.02,0.045
3,1,"Tue Feb 05, 2019",Wake Forest,0,3%,+425,+453,+500,+431,+405,+390,+455,+425,+440,+431,+405,+480,+500,+448,+450,-,-,+450,-,-,+425,+431,+431,+455,+425,+390,+385,-,+450,437.1739,0.1867,0.16670000000000001,500,0.1667,1,0,0.0002,4.0000000000040004e-05,499.88,5.9988,6.0988,0.0039,0.0049,5.8988,0.0041,0.0052
4,2,"Tue Feb 05, 2019",Boston College,0,51%,-145,-157,-160,-160,-155,-160,-160,-165,-160,-160,-155,-165,-160,-161,-159,-,-,-160,-,-,-160,-160,-160,-160,-160,-160,-,-,-155,-159.6364,0.6148,0.5948,-155,0.6078,0,1,-0.0215,0.0,-146.7998,1.6812,1.6947999999999999,0.0279,0.0508,1.6676,0.02,0.0379
5,2,"Tue Feb 05, 2019",(2) Duke,0,49%,+125,+134,+150,+140,+135,+140,+140,+145,+140,+140,+135,+145,+150,+132,+139,-,-,+135,-,-,+135,+140,+140,+140,+140,+140,-,-,+135,139.5455,0.4176,0.3976,150,0.4,0,1,-0.006,0.0,151.51,2.5151,2.5454,0.0128,0.02,2.4848,0.0137,0.0222
6,3,"Tue Feb 05, 2019",Akron,0,8%,+3000,-,+3250,-,-,-,+5715,-,-,-,-,+3250,+3250,-,-,-,-,-,-,-,+2000,-,-,+4155,-,-,+720,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
7,3,"Tue Feb 05, 2019",Toledo,0,92%,-7000,-,-7500,-,-,-,-11215,-,-,-,-,-7500,-7500,-,-,-,-,-,-,-,-9999,-,-,-8155,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
8,4,"Tue Feb 05, 2019",Miami (OH),0,0%,+290,+247,+260,+260,+250,+260,+260,+270,+255,+260,+250,+250,+260,+244,+252,-,-,+250,-,-,+260,+260,+260,+260,+250,+260,-,-,+250,255.8182,0.2811,0.2611,270,0.2703,0,1,-0.0339,0.0,283.0,3.83,3.8866,0.0069,0.0095,3.7734000000000005,0.0073,0.0102
9,4,"Tue Feb 05, 2019",Kent State,0,100%,-350,-300,-290,-320,-300,-320,-320,-330,-330,-320,-300,-300,-290,-311,-307,-,-,-310,-,-,-320,-320,-320,-320,-300,-320,-,-,-310,-311.7273,0.7569,0.7369,-290,0.7436,0,1,-0.009,0.0,-280.112,1.357,1.3641,0.0519,0.1015,1.3498999999999999,0.02,0.0421
10,5,"Tue Feb 05, 2019",Bowling Green,0,100%,+150,+157,+167,+160,+160,+165,+160,+150,+155,+160,+160,+165,+167,+155,+163,-,-,+160,-,-,+160,+160,+160,+160,+155,+165,-,-,+160,160.1818,0.3844,0.3644,167,0.3745,0,1,-0.0271,0.0,174.42,2.7442,2.7790999999999997,0.0111,0.0169,2.7093,0.0119,0.0187
11,5,"Tue Feb 05, 2019",Western Michigan,0,0%,-170,-185,-178,-185,-180,-190,-185,-170,-175,-185,-180,-185,-178,-190,-188,-,-,-190,-,-,-190,-185,-185,-185,-175,-190,-,-,-180,-183.3636,0.647,0.627,-170,0.6296,0,1,-0.0042,0.0,-168.0955,1.5949,1.6068,0.0319,0.0591,1.583,0.02,0.0388
12,6,"Tue Feb 05, 2019",Drake,0,58%,-240,-240,-225,-250,-245,-245,-250,-235,-240,-250,-245,-235,-225,-248,-245,-,-,-250,-,-,-250,-250,-250,-250,-245,-245,-,-,-240,-243.5455,0.7088,0.6888,-225,0.6923,0,1,-0.0051,0.0,-221.3369,1.4518,1.4607999999999999,0.0415,0.0796,1.4428,0.02,0.0406
13,6,"Tue Feb 05, 2019",Loyola (IL),0,42%,+200,+201,+205,+207,+205,+205,+210,+195,+200,+207,+205,+200,+205,+199,+205,-,-,+200,-,-,+200,+207,+207,+210,+205,+205,-,-,+200,203.7727,0.3292,0.3092,210,0.3226,0,1,-0.0415,0.0,223.42,3.2342,3.2789,0.0087,0.0126,3.1895,0.0092,0.0137
14,7,"Tue Feb 05, 2019",South Carolina,0,45%,+255,+250,+265,+252,+250,+255,+250,+255,+250,+252,+250,+255,+265,+247,+252,-,-,+250,-,-,+255,+252,+252,+250,+265,+255,-,-,+250,253.5,0.2829,0.26289999999999997,265,0.274,0,1,-0.0404,0.0,280.37,3.8037,3.8598000000000003,0.0069,0.0096,3.7476,0.0073,0.0103
15,7,"Tue Feb 05, 2019",(5) Kentucky,0,55%,-310,-304,-295,-310,-300,-310,-310,-310,-320,-310,-300,-310,-295,-315,-307,-,-,-310,-,-,-315,-310,-310,-310,-325,-310,-,-,-310,-308.9091,0.7554,0.7353999999999999,-295,0.7468,0,1,-0.0153,0.0,-277.9322,1.3598,1.367,0.0517,0.1009,1.3526,0.02,0.0421
16,8,"Tue Feb 05, 2019",Rider,0,0%,+1050,+1325,+1175,-,-,-,+1595,+1000,+1075,-,-,+1000,+1175,+1313,+1193,-,-,+1095,-,-,+1050,-,-,+1595,-,-,-,-,+1100,1207.0,0.078,0.057999999999999996,1595,0.059,0,1,-0.0169,0.0,1624.14,17.2414,17.5662,0.0012,0.0013,16.916600000000003,0.0013,0.0014
17,8,"Tue Feb 05, 2019",Manhattan,0,100%,-1600,-3053,-1475,-,-,-,-2645,-2500,-2000,-,-,-1600,-1475,-4348,-1893,-,-,-1990,-,-,-1800,-,-,-2645,-,-,-,-,-1800,-2248.0,0.9537,0.9337,-1475,0.9365,0,1,-0.003,0.0,-1408.4507,1.071,1.0724,0.2162,0.392,1.0695999999999999,0.02,0.048
18,9,"Tue Feb 05, 2019",Stetson,0,100%,-,-280,-338,-310,-350,-280,-350,-345,-330,-280,-350,-330,-325,-280,-352,-340,-,-280,-345,-,-,-280,-350,-350,-345,-280,-350,-,-,-322.6087,0.7621,0.7421,-280,0.7368,1,0,0.0071,0.019979999999999887,-287.7698,1.3475,1.3544,0.0533,0.1044,1.3405,0.0201,0.0423
19,9,"Tue Feb 05, 2019",Liberty,0,0%,-,+240,+275,+280,+281,+240,+275,+275,+270,+240,+281,+275,+265,+240,+272,+280,-,+240,+275,-,-,+240,+281,+281,+275,+240,+275,-,-,265.0435,0.2746,0.2546,281,0.2625,0,1,-0.03,0.0,292.77,3.9277,3.9863,0.0067,0.0091,3.8691000000000004,0.007,0.0098
20,10,"Tue Feb 05, 2019",Ball State,0,50%,-,+2750,-,+2750,-330,+2750,-,+4205,-320,+2750,-,-,-310,+2750,-,-,-,+2750,-,-,-325,+2750,-,-,-345,+2750,-,-,-350,1615.0,0.3271,0.3071,4205,0.0232,1,0,12.2207,0.29062199762187874,225.63,3.2563,3.3014,0.0086,0.0124,3.2112,0.0091,0.0135
21,10,"Tue Feb 05, 2019",Northern Illinois,0,50%,-,-6000,-,-6000,+275,-6000,-,-8205,+250,-6000,-,-,+280,-6000,-,-,-,-6000,-,-,+265,-6000,-,-,+285,-6000,-,-,+275,-3638.3333,0.6982,0.6782,285,0.2597,1,0,1.6111,0.5652877192982457,-210.7482,1.4745,1.484,0.0397,0.0756,1.465,0.02,0.0403
22,11,"Tue Feb 05, 2019",Valparaiso,0,40%,+115,+120,+130,+125,-,+125,+125,+125,-,+125,+125,+125,+2750,+118,+125,-,-,+125,-,-,-,+125,+125,+125,+4205,+125,-,-,-,497.1111,0.3991,0.3791,4205,0.0232,1,0,15.3203,0.36433424494649225,163.78,2.6378,2.6706000000000003,0.0118,0.0182,2.605,0.0126,0.0202
23,11,"Tue Feb 05, 2019",Illinois State,0,60%,-135,-141,-140,-145,-,-145,-145,-145,-,-145,-145,-145,-6000,-144,-145,-,-,-145,-,-,-,-145,-145,-145,-8205,-145,-,-,-,-917.5,0.6347,0.6147,-140,0.5833,1,0,0.0538,0.07528000000000008,-159.5405,1.6268,1.6393,0.0303,0.0557,1.6143,0.02,0.0384
24,12,"Tue Feb 05, 2019",(10) Marquette,0,56%,+290,+254,+265,+252,-,+255,+250,+250,-,+252,+255,+255,+2750,+251,+257,-,-,+255,-,-,-,+252,+252,+250,-,+255,-,-,-,400.5882,0.2681,0.24810000000000001,2750,0.0351,1,0,6.0708,0.22075818181818183,303.06,4.0306,4.091200000000001,0.0064,0.0087,3.97,0.0068,0.0094
25,12,"Tue Feb 05, 2019",(7) Michigan,0,44%,-350,-310,-295,-310,-,-310,-310,-300,-,-310,-305,-310,-6000,-322,-312,-,-,-315,-,-,-,-310,-310,-310,-,-310,-,-,-,-644.0588,0.7691,0.7491,-295,0.7468,1,0,0.003,0.008944999999999847,-298.5966,1.3349,1.3416000000000001,0.0552,0.1084,1.3282,0.02,0.0425
26,13,"Tue Feb 05, 2019",Rutgers,0,48%,-600,-486,-475,-500,+125,-600,-535,-500,+120,-500,-475,-500,+130,-513,-517,-,-,-530,-,-,+125,-500,-500,-535,+125,-600,-,-,+125,-341.6364,0.7302,0.7101999999999999,130,0.4348,1,0,0.6335,0.487276923076923,-245.038,1.4081,1.4163000000000001,0.046,0.0887,1.3999,0.02,0.0413
27,13,"Tue Feb 05, 2019",(22) Florida State,0,52%,+450,+378,+420,+384,-145,+400,+410,+375,-140,+384,+400,+400,-140,+374,+407,-,-,+390,-,-,-145,+384,+384,+410,-145,+400,+315,-,-145,250.2174,0.3051,0.28509999999999996,420,0.1923,1,0,0.4825,0.11488571428571424,250.75,3.5075,3.5576,0.0077,0.0109,3.4574,0.0082,0.0119
28,14,"Tue Feb 05, 2019",Syracuse,0,37%,+125,+120,+130,+120,+255,+125,+125,+115,+255,+120,+122,+125,+265,+118,+120,-,-,+125,-,-,+255,+120,+120,+125,+250,+125,+106,-,+250,156.1304,0.4078,0.3878,265,0.274,1,0,0.4155,0.15678113207547162,157.86,2.5786,2.6102,0.0123,0.019,2.5469999999999997,0.0131,0.0212
29,14,"Tue Feb 05, 2019",North Carolina State,0,63%,-145,-140,-140,-140,-305,-145,-145,-135,-330,-140,-142,-145,-295,-143,-140,-,-,-145,-,-,-315,-140,-140,-145,-300,-145,-161,-,-310,-186.3478,0.6319,0.6119,-135,0.5745,1,0,0.0652,0.08796499999999999,-157.6541,1.6343,1.6469999999999998,0.03,0.0551,1.6216,0.02,0.0383
