,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Net_Comm
10,5,"Sunday, January 27, 2019",Cleveland,0,-,+150,-102,+102,+105,-101,+150,-,-,-,+150,-,-,-,+150,-,-,-,+150,-,-,-,+150,-,-,-,+150,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
11,5,"Sunday, January 27, 2019",Chicago,0,-,+150,-108,-112,-125,-119,-180,-,-,-,-180,-,-,-,-180,-,-,-,-180,-,-,-,-180,-,-,-,-180,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
12,6,"Sunday, January 27, 2019",Sacramento,0,-,+165,-190,-190,-195,-210,+165,-,-,-,+165,-,-,+150,+165,-,-,-,+165,-,-,-,+165,-,-,-,+165,-,-,+155,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
13,6,"Sunday, January 27, 2019",L.A. Clippers,0,-,+160,+171,+175,+166,+180,-205,-,-,-,-205,-,-,-180,-205,-,-,-,-205,-,-,-,-205,-,-,-,-205,-,-,-175,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
14,7,"Sunday, January 27, 2019",Milwaukee,0,53%,-102,-,-175,-,-,+105,+100,+100,-,+105,-101,+105,-,-104,+100,-,-,-105,-,-,-,+105,+105,+100,-,+105,+104,-,-,43.266666666666666,0.5051917059197729,0.46519170591977294,105,0.48780487804878053,0,1,1.05,-1,1,-1.05,-0.046357002864465424,0.046357002864465424,114.96513959181813,117.2644423836545
15,7,"Sunday, January 27, 2019",Oklahoma City,0,47%,-118,-,+145,-,-,-125,-120,-120,-,-125,-119,-125,-,-111,-120,-,-,-115,-,-,-,-125,-125,-120,-,-125,-107,-,-,-102.46666666666667,0.536303470672863,0.496303470672863,145,0.4081632653061224,1,0,1.45,-1,1,-1.45,0.2159435031485144,-0.2159435031485144,101.48962461299149,103.51941710525132
17,8,"Sunday, January 27, 2019",Dallas,0,4%,+150,+178,+185,+180,+180,+170,+170,+170,-,+166,+180,+170,-195,+168,+170,+170,-,+170,-,-,-,+166,+166,+170,-,+170,+174,-,-185,137.76190476190476,0.3948289745242999,0.3548289745242999,185,0.3508771929824561,1,0,1.85,-1,1,-1.85,0.011262577394254736,-0.011262577394254736,181.82591383374094,185.46243211041576
18,9,"Sunday, January 27, 2019",Orlando,0,-,+300,-,-,-,-,+300,-,-,+110,+300,-,-,+102,+300,-,-,-,+300,-,-,+105,+300,-,-,+100,+300,-,-,+100,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
19,9,"Sunday, January 27, 2019",Houston,0,-,+300,-,-,-,-,-390,-,-,-130,-390,-,-,-112,-390,-,-,-,-390,-,-,-125,-390,-,-,-120,-390,-,-,-120,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
20,10,"Sunday, January 27, 2019",Washington,0,-,+240,-,-,-,-,+240,-,-,-200,+240,-,-,-190,+240,-,-,-200,+240,-,-,-205,+240,-,-,-200,+240,-,-,-200,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
21,10,"Sunday, January 27, 2019",San Antonio,0,-,+240,-,-,-,-,-300,-,-,+170,-300,-,-,+175,-300,-,-,+170,-300,-,-,+170,-300,-,-,+170,-300,-,-,+170,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
22,11,"Sunday, January 27, 2019",Utah,0,0%,-175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
23,11,"Sunday, January 27, 2019",Minnesota,0,100%,+145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
25,12,"Sunday, January 27, 2019",New York,0,48%,+190,-,-,-,-,+180,+180,+175,-,+180,+180,+180,-390,+175,+175,+175,-,+175,-,-,-,+180,+180,+180,-,+180,+190,-,-450,108.52941176470588,0.41125854730606975,0.3712585473060698,190,0.3448275862068966,1,0,1.9,-1,1,-1.9,0.07664978718760229,-0.07664978718760229,169.35406800899554,172.74114936917545
26,13,"Sunday, January 27, 2019",Phoenix,0,-,+285,-,-,-,-,+285,-,-,-,+285,-,-,-,+285,-,-,-,+285,-,-,-,+285,-,-,-,+285,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
27,13,"Sunday, January 27, 2019",L.A. Lakers,0,-,+285,-,-,-,-,-375,-,-,-,-375,-,-,-,-375,-,-,-,-375,-,-,-,-375,-,-,-,-375,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
28,14,"Monday, January 28, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+240,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
29,14,"Monday, January 28, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-300,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
30,15,"Monday, January 28, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-160,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
31,15,"Monday, January 28, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+140,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
32,16,"Monday, January 28, 2019",Brooklyn,0,-,-,-,-,-,-,-,-,-,-210,-,-,-,-200,-,-,-,-210,-,-,-,-210,-,-,-,-220,-,-,-,-220,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
33,16,"Monday, January 28, 2019",Boston,0,-,-,-,-,-,-,-,-,-,+175,-,-,-,+185,-,-,-,+175,-,-,-,+175,-,-,-,+180,-,-,-,+180,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
34,17,"Monday, January 28, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
35,17,"Monday, January 28, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
36,18,"Monday, January 28, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+300,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
37,18,"Monday, January 28, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-380,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
